"x1","y1","x0","y0","estimate0","estimate1"
135.762155146807,9.40822417094657e-09,149.347571298893,9.32833396714128e-09,3317.42600798866,3268.30058623957
151.64371226952,3.77037101761099e-08,165.18574127424,4.28059047247901e-08,3317.42600798866,3268.30058623957
167.525269392233,1.19114477439454e-07,181.023911249587,1.4468357130067e-07,3317.42600798866,3268.30058623957
183.406826514946,3.00849295431268e-07,196.862081224934,3.69322824376291e-07,3317.42600798866,3268.30058623957
199.288383637659,6.17348601131396e-07,212.70025120028,7.32135826361786e-07,3317.42600798866,3268.30058623957
215.169940760372,1.04939985409941e-06,228.538421175627,1.1661749411815e-06,3317.42600798866,3268.30058623957
231.051497883085,1.51542916135726e-06,244.376591150974,1.55948617097917e-06,3317.42600798866,3268.30058623957
246.933055005798,1.92275770084639e-06,260.214761126321,1.84742333710932e-06,3317.42600798866,3268.30058623957
262.814612128511,2.23442297543968e-06,276.052931101668,2.05384789496744e-06,3317.42600798866,3268.30058623957
278.696169251224,2.48007146452271e-06,291.891101077014,2.25289923621227e-06,3317.42600798866,3268.30058623957
294.577726373937,2.70703030469997e-06,307.729271052361,2.49938831149388e-06,3317.42600798866,3268.30058623957
310.459283496651,2.93493993514593e-06,323.567441027708,2.76743116915569e-06,3317.42600798866,3268.30058623957
326.340840619364,3.15716669658994e-06,339.405611003055,2.96091224264247e-06,3317.42600798866,3268.30058623957
342.222397742077,3.36902096075305e-06,355.243780978402,3.03491031205633e-06,3317.42600798866,3268.30058623957
358.10395486479,3.58555412443229e-06,371.081950953748,3.07631846999047e-06,3317.42600798866,3268.30058623957
373.985511987503,3.83714039063661e-06,386.920120929095,3.20496966590377e-06,3317.42600798866,3268.30058623957
389.867069110216,4.14729327490109e-06,402.758290904442,3.45246582449444e-06,3317.42600798866,3268.30058623957
405.748626232929,4.50169321042777e-06,418.596460879789,3.76935489791036e-06,3317.42600798866,3268.30058623957
421.630183355642,4.86753435995599e-06,434.434630855136,4.10918508939852e-06,3317.42600798866,3268.30058623957
437.511740478355,5.23635494889749e-06,450.272800830482,4.44609213184729e-06,3317.42600798866,3268.30058623957
453.393297601068,5.64107248809933e-06,466.110970805829,4.78168713969773e-06,3317.42600798866,3268.30058623957
469.274854723781,6.11673799567919e-06,481.949140781176,5.12958818434335e-06,3317.42600798866,3268.30058623957
485.156411846494,6.65032750502259e-06,497.787310756523,5.46543966499196e-06,3317.42600798866,3268.30058623957
501.037968969208,7.17928379276716e-06,513.62548073187,5.7367125091295e-06,3317.42600798866,3268.30058623957
516.919526091921,7.63570310980051e-06,529.463650707216,5.93188063668925e-06,3317.42600798866,3268.30058623957
532.801083214634,7.98965720123232e-06,545.301820682563,6.09919265446119e-06,3317.42600798866,3268.30058623957
548.682640337347,8.26230111983395e-06,561.13999065791,6.29322512119346e-06,3317.42600798866,3268.30058623957
564.56419746006,8.50373439526347e-06,576.978160633257,6.5231767261443e-06,3317.42600798866,3268.30058623957
580.445754582773,8.75579946197288e-06,592.816330608604,6.7384061779716e-06,3317.42600798866,3268.30058623957
596.327311705486,9.03552305611714e-06,608.65450058395,6.85873214428861e-06,3317.42600798866,3268.30058623957
612.208868828199,9.33813211974831e-06,624.492670559297,6.84944348705407e-06,3317.42600798866,3268.30058623957
628.090425950912,9.63154746967232e-06,640.330840534644,6.77952684749431e-06,3317.42600798866,3268.30058623957
643.971983073625,9.85684937837313e-06,656.169010509991,6.78598019006863e-06,3317.42600798866,3268.30058623957
659.853540196338,9.97098819700716e-06,672.007180485338,6.94907512099401e-06,3317.42600798866,3268.30058623957
675.735097319051,9.99995851105843e-06,687.845350460684,7.21285869022152e-06,3317.42600798866,3268.30058623957
691.616654441764,1.00272673163874e-05,703.683520436031,7.43970285760409e-06,3317.42600798866,3268.30058623957
707.498211564478,1.01174254290756e-05,719.521690411378,7.52781855917028e-06,3317.42600798866,3268.30058623957
723.379768687191,1.0259273798815e-05,735.359860386725,7.48903767991533e-06,3317.42600798866,3268.30058623957
739.261325809904,1.03909931261369e-05,751.198030362072,7.42632855879463e-06,3317.42600798866,3268.30058623957
