"x","y"
5298.63826143949,1.20767481070303e-06
5311.6053005001,1.09768796208722e-06
5324.5723395607,1.0230065556856e-06
5337.53937862131,9.80931518177271e-07
5350.50641768192,9.65298494467617e-07
5363.47345674252,9.66535769268349e-07
5376.44049580313,9.72774669439764e-07
5389.40753486374,9.71453964365526e-07
5402.37457392434,9.51713425695522e-07
5415.34161298495,9.0897940692571e-07
5428.30865204556,8.43234492923709e-07
5441.27569110616,7.58652614671662e-07
5454.24273016677,6.62214843361305e-07
5467.20976922738,5.62120396242555e-07
5480.17680828798,4.66369022446701e-07
5493.14384734859,3.81690022675987e-07
5506.1108864092,3.12842623968936e-07
5519.0779254698,2.62260761279901e-07
5532.04496453041,2.30031437931705e-07
5545.01200359102,2.14211955888454e-07
5557.97904265162,2.1145563940631e-07
5570.94608171223,2.17827067805001e-07
5583.91312077284,2.29597040173642e-07
5596.88015983344,2.43785129080893e-07
5609.84719889405,2.58287466407029e-07
5622.81423795466,2.71552142532607e-07
5635.78127701526,2.82461412117809e-07
5648.74831607587,2.89947139412404e-07
5661.71535513648,2.93111635091512e-07
5674.68239419708,2.91572881873443e-07
5687.64943325769,2.85809979040741e-07
5700.6164723183,2.77299364446684e-07
5713.5835113789,2.68328620829199e-07
5726.55055043951,2.61515001583413e-07
5739.51758950012,2.59175884175597e-07
5752.48462856072,2.62748976870126e-07
5765.45166762133,2.7242643083674e-07
5778.41870668194,2.87073679116681e-07
5791.38574574254,3.0440245627034e-07
5804.35278480315,3.21310037721779e-07
5817.31982386376,3.34305235838274e-07
5830.28686292436,3.39920819957917e-07
5843.25390198497,3.34758447014727e-07
5856.22094104558,3.18036582422213e-07
5869.18798010618,2.90231794174026e-07
5882.15501916679,2.53512614518844e-07
5895.1220582274,2.11332177760916e-07
5908.089097288,1.67711386628601e-07
5921.05613634861,1.26429012645745e-07
5934.02317540922,9.03578392084529e-08
5946.99021446982,6.11120487001332e-08
5959.95725353043,3.90461274147598e-08
5972.92429259104,2.35288895011401e-08
5985.89133165164,1.33510014017059e-08
5998.85837071225,7.12312513992299e-09
6011.82540977286,3.56838168967222e-09
6024.79244883346,1.67635037075098e-09
6037.75948789407,7.37652744494871e-10
6050.72652695468,3.03729414809443e-10
6063.69356601528,1.23623466850406e-10
6076.66060507589,4.75025355734097e-11
6089.6276441365,1.71736314673691e-11
6102.59468319711,5.82932852687665e-12
6115.56172225771,1.85417229149368e-12
6128.52876131832,5.51730552492537e-13
6141.49580037893,1.53367388817769e-13
6154.46283943953,3.97797005801519e-14
6167.42987850014,9.61890858191065e-15
6180.39691756075,2.16962484149838e-15
6193.36395662135,4.7219807307591e-16
6206.33099568196,1.81012052084749e-16
6219.29803474257,4.57660097848118e-16
6232.26507380317,1.96306285446436e-15
6245.23211286378,8.0905506980207e-15
6258.19915192439,3.106630084215e-14
6271.16619098499,1.11197507443607e-13
6284.1332300456,4.13359530233378e-13
6297.10026910621,1.45947241970011e-12
6310.06730816681,4.80456562052135e-12
6323.03434722742,1.47537168481578e-11
6336.00138628803,4.22844008299896e-11
6348.96842534863,1.13182694090814e-10
6361.93546440924,2.83165077993306e-10
6374.90250346985,6.62743177811311e-10
6387.86954253045,1.45252573446782e-09
6400.83658159106,2.98422129502977e-09
6413.80362065167,5.75349348688516e-09
6426.77065971227,1.0420138303509e-08
6439.73769877288,1.77441956277475e-08
6452.70473783349,2.84314402465166e-08
6465.67177689409,4.28853638735307e-08
6478.6388159547,6.09063809590868e-08
6491.60585501531,8.1431881625233e-08
6504.57289407591,1.02322553042433e-07
6517.53993313652,1.20545633404305e-07
6530.50697219713,1.3325317542552e-07
6543.47401125773,1.38321488908543e-07
6556.44105031834,1.34916895602961e-07
6569.40808937895,1.23709155505106e-07
6582.37512843955,1.06656763096581e-07
6595.34216750016,8.64583574692636e-08
6608.30920656077,6.58761237178327e-08
6621.27624562137,4.71543903453377e-08
6634.24328468198,3.16868124906805e-08
6647.21032374259,1.99723283568861e-08
6660.17736280319,1.17969791618887e-08
6673.1444018638,6.52368492105133e-09
6686.11144092441,3.37436659852472e-09
6699.07847998501,1.63113182888277e-09
