"x1","y1","x0","y0","estimate0","estimate1"
136.836694357085,1.04329541118075e-08,150.0641329195,9.07683034504513e-09,3314.83393345762,3269.06371391811
152.714045846881,4.11074907692493e-08,165.899498348387,4.23221752085077e-08,3314.83393345762,3269.06371391811
168.591397336677,1.29663577881645e-07,181.734863777273,1.44153078107562e-07,3314.83393345762,3269.06371391811
184.468748826473,3.30685193488061e-07,197.57022920616,3.66926141161321e-07,3314.83393345762,3269.06371391811
200.346100316269,6.89221067828946e-07,213.405594635046,7.17078202650055e-07,3314.83393345762,3269.06371391811
216.223451806066,1.18928246062543e-06,229.240960063933,1.11844140839417e-06,3314.83393345762,3269.06371391811
232.100803295862,1.73071371586344e-06,245.076325492819,1.47263266721675e-06,3314.83393345762,3269.06371391811
247.978154785658,2.1863421732423e-06,260.911690921706,1.74684066097708e-06,3314.83393345762,3269.06371391811
263.855506275454,2.50403025922573e-06,276.747056350592,1.96690558003685e-06,3314.83393345762,3269.06371391811
279.73285776525,2.74305278712256e-06,292.582421779479,2.16785032673413e-06,3314.83393345762,3269.06371391811
295.610209255046,2.99654706245021e-06,308.417787208365,2.38027445419821e-06,3314.83393345762,3269.06371391811
311.487560744843,3.29033780235049e-06,324.253152637252,2.60232028868955e-06,3314.83393345762,3269.06371391811
327.364912234639,3.57495100951267e-06,340.088518066138,2.77411247130556e-06,3314.83393345762,3269.06371391811
343.242263724435,3.8025707402062e-06,355.923883495025,2.85965639430511e-06,3314.83393345762,3269.06371391811
359.119615214231,3.99833393722199e-06,371.759248923911,2.92929234667677e-06,3314.83393345762,3269.06371391811
374.996966704027,4.24570336293015e-06,387.594614352798,3.06352901106534e-06,3314.83393345762,3269.06371391811
390.874318193823,4.61415311170431e-06,403.429979781684,3.26078224769399e-06,3314.83393345762,3269.06371391811
406.751669683619,5.08965240143534e-06,419.265345210571,3.50011610078353e-06,3314.83393345762,3269.06371391811
422.629021173416,5.58324475028028e-06,435.100710639457,3.78984501021208e-06,3314.83393345762,3269.06371391811
438.506372663212,6.02717123281963e-06,450.936076068344,4.12638130003051e-06,3314.83393345762,3269.06371391811
454.383724153008,6.44868199622378e-06,466.77144149723,4.48142140289905e-06,3314.83393345762,3269.06371391811
470.261075642804,6.92834452406083e-06,482.606806926117,4.82816776473719e-06,3314.83393345762,3269.06371391811
486.1384271326,7.49777648034851e-06,498.442172355003,5.13518407172972e-06,3314.83393345762,3269.06371391811
502.015778622396,8.09867658914463e-06,514.27753778389,5.37163353838503e-06,3314.83393345762,3269.06371391811
517.893130112192,8.63729861302654e-06,530.112903212776,5.5385797639668e-06,3314.83393345762,3269.06371391811
533.770481601989,9.06405776896028e-06,545.948268641663,5.67685914678722e-06,3314.83393345762,3269.06371391811
549.647833091785,9.40258074431276e-06,561.783634070549,5.83443220769398e-06,3314.83393345762,3269.06371391811
565.525184581581,9.7115514113486e-06,577.618999499436,6.02612936273878e-06,3314.83393345762,3269.06371391811
581.402536071377,1.00222923500388e-05,593.454364928322,6.22164255808105e-06,3314.83393345762,3269.06371391811
597.279887561173,1.03147920256417e-05,609.289730357209,6.37033419614517e-06,3314.83393345762,3269.06371391811
613.157239050969,1.05451832838447e-05,625.125095786095,6.44937443429816e-06,3314.83393345762,3269.06371391811
629.034590540765,1.06826106694464e-05,640.960461214982,6.49420461674556e-06,3314.83393345762,3269.06371391811
644.911942030561,1.07267186398337e-05,656.795826643868,6.58151546473735e-06,3314.83393345762,3269.06371391811
660.789293520358,1.07140863059725e-05,672.631192072755,6.75961714305001e-06,3314.83393345762,3269.06371391811
676.666645010154,1.07161652677645e-05,688.466557501641,6.98604086224048e-06,3314.83393345762,3269.06371391811
692.54399649995,1.08092821339816e-05,704.301922930528,7.15439639849068e-06,3314.83393345762,3269.06371391811
708.421347989746,1.1016188644989e-05,720.137288359414,7.18829583561441e-06,3314.83393345762,3269.06371391811
724.298699479542,1.12690000371511e-05,735.972653788301,7.11352405802785e-06,3314.83393345762,3269.06371391811
740.176050969338,1.14542314580944e-05,751.808019217187,7.04377465981577e-06,3314.83393345762,3269.06371391811
756.053402459135,1.15225827828069e-05,767.643384646074,7.07400375895394e-06,3314.83393345762,3269.06371391811
771.930753948931,1.15426845376631e-05,783.47875007496,7.18477109694563e-06,3314.83393345762,3269.06371391811
787.808105438727,1.1616531594936e-05,799.314115503847,7.28022501494203e-06,3314.83393345762,3269.06371391811
803.685456928523,1.17606860204225e-05,815.149480932733,7.31796184653387e-06,3314.83393345762,3269.06371391811
819.562808418319,1.19110251473552e-05,830.98484636162,7.33986093543726e-06,3314.83393345762,3269.06371391811
835.440159908115,1.20199376583511e-05,846.820211790506,7.36450233297675e-06,3314.83393345762,3269.06371391811
851.317511397911,1.20895375018619e-05,862.655577219393,7.35626137238658e-06,3314.83393345762,3269.06371391811
867.194862887708,1.21215897122088e-05,878.490942648279,7.30532417896421e-06,3314.83393345762,3269.06371391811
883.072214377504,1.21016655335849e-05,894.326308077166,7.24351409561837e-06,3314.83393345762,3269.06371391811
898.9495658673,1.20635233300209e-05,910.161673506052,7.20964705971447e-06,3314.83393345762,3269.06371391811
914.826917357096,1.21279759316841e-05,925.997038934939,7.28162888500047e-06,3314.83393345762,3269.06371391811
930.704268846892,1.23961035263423e-05,941.832404363825,7.56871969931322e-06,3314.83393345762,3269.06371391811
946.581620336688,1.2816275620511e-05,957.667769792712,8.06561184836968e-06,3314.83393345762,3269.06371391811
962.458971826484,1.32022277618402e-05,973.503135221598,8.60319288500029e-06,3314.83393345762,3269.06371391811
978.336323316281,1.34069918596189e-05,989.338500650485,8.9832679792067e-06,3314.83393345762,3269.06371391811
994.213674806077,1.34490361535638e-05,1005.17386607937,9.11196761877726e-06,3314.83393345762,3269.06371391811
1010.09102629587,1.3463554104202e-05,1021.00923150826,9.05505151482842e-06,3314.83393345762,3269.06371391811
1025.96837778567,1.35743396211468e-05,1036.84459693714,8.96516199388055e-06,3314.83393345762,3269.06371391811
1041.84572927547,1.38168886383359e-05,1052.67996236603,8.95885333671017e-06,3314.83393345762,3269.06371391811
1057.72308076526,1.41397854064472e-05,1068.51532779492,9.0429223416327e-06,3314.83393345762,3269.06371391811
1073.60043225506,1.44559655691542e-05,1084.3506932238,9.20950914546569e-06,3314.83393345762,3269.06371391811
1089.47778374485,1.47029476216099e-05,1100.18605865269,9.51890317508449e-06,3314.83393345762,3269.06371391811
1105.35513523465,1.48708308590728e-05,1116.02142408158,9.9835887796847e-06,3314.83393345762,3269.06371391811
1121.23248672445,1.49872150001003e-05,1131.85678951046,1.04414260477909e-05,3314.83393345762,3269.06371391811
1137.10983821424,1.50851188427997e-05,1147.69215493935,1.06755687074557e-05,3314.83393345762,3269.06371391811
1152.98718970404,1.5187977356553e-05,1163.52752036824,1.06533399558279e-05,3314.83393345762,3269.06371391811
1168.86454119383,1.53182608554119e-05,1179.36288579712,1.05346139482179e-05,3314.83393345762,3269.06371391811
1184.74189268363,1.5488163084973e-05,1195.19825122601,1.04860006113988e-05,3314.83393345762,3269.06371391811
1200.61924417343,1.56567381931358e-05,1211.0336166549,1.05662892890268e-05,3314.83393345762,3269.06371391811
1216.49659566322,1.57353034671731e-05,1226.86898208378,1.07458296459876e-05,3314.83393345762,3269.06371391811
1232.37394715302,1.56889776332709e-05,1242.70434751267,1.09608636359313e-05,3314.83393345762,3269.06371391811
1248.25129864282,1.56143865763405e-05,1258.53971294155,1.11774492830814e-05,3314.83393345762,3269.06371391811
1264.12865013261,1.5669883477419e-05,1274.37507837044,1.14368686062715e-05,3314.83393345762,3269.06371391811
1280.00600162241,1.59338507477514e-05,1290.21044379933,1.17787751356966e-05,3314.83393345762,3269.06371391811
1295.8833531122,1.63522474919688e-05,1306.04580922821,1.21392781616334e-05,3314.83393345762,3269.06371391811
1311.760704602,1.68050483134877e-05,1321.8811746571,1.2402752210047e-05,3314.83393345762,3269.06371391811
1327.6380560918,1.72005026919371e-05,1337.71654008599,1.2553749291028e-05,3314.83393345762,3269.06371391811
1343.51540758159,1.75206528682835e-05,1353.55190551487,1.27191748772132e-05,3314.83393345762,3269.06371391811
1359.39275907139,1.77981023928526e-05,1369.38727094376,1.30172145711958e-05,3314.83393345762,3269.06371391811
1375.27011056118,1.80552675116681e-05,1385.22263637265,1.34047187148858e-05,3314.83393345762,3269.06371391811
1391.14746205098,1.82813659859805e-05,1401.05800180153,1.3744077568539e-05,3314.83393345762,3269.06371391811
1407.02481354078,1.8487152743245e-05,1416.89336723042,1.39909716453936e-05,3314.83393345762,3269.06371391811
1422.90216503057,1.8745124411478e-05,1432.72873265931,1.42387738492959e-05,3314.83393345762,3269.06371391811
1438.77951652037,1.91265307251157e-05,1448.56409808819,1.45828495376914e-05,3314.83393345762,3269.06371391811
1454.65686801016,1.96358749519577e-05,1464.39946351708,1.50174955684225e-05,3314.83393345762,3269.06371391811
1470.53421949996,2.02334211319357e-05,1480.23482894597,1.54734426970478e-05,3314.83393345762,3269.06371391811
1486.41157098976,2.08677380385452e-05,1496.07019437485,1.59139471220216e-05,3314.83393345762,3269.06371391811
1502.28892247955,2.14495155047826e-05,1511.90555980374,1.63746204042453e-05,3314.83393345762,3269.06371391811
1518.16627396935,2.18892562791178e-05,1527.74092523263,1.6888577792854e-05,3314.83393345762,3269.06371391811
1534.04362545915,2.21928588909357e-05,1543.57629066151,1.74389928985168e-05,3314.83393345762,3269.06371391811
1549.92097694894,2.24737241625395e-05,1559.4116560904,1.79999803263413e-05,3314.83393345762,3269.06371391811
1565.79832843874,2.28415690700466e-05,1575.24702151928,1.85549177057582e-05,3314.83393345762,3269.06371391811
1581.67567992853,2.32998894848945e-05,1591.08238694817,1.90418532054982e-05,3314.83393345762,3269.06371391811
1597.55303141833,2.37770182815195e-05,1606.91775237706,1.93785944134683e-05,3314.83393345762,3269.06371391811
1613.43038290813,2.42432256011718e-05,1622.75311780594,1.96217496256321e-05,3314.83393345762,3269.06371391811
1629.30773439792,2.4773445888799e-05,1638.58848323483,1.99691013896635e-05,3314.83393345762,3269.06371391811
1645.18508588772,2.54973377152208e-05,1654.42384866372,2.05970808457147e-05,3314.83393345762,3269.06371391811
1661.06243737751,2.64735163928394e-05,1670.2592140926,2.14489665612689e-05,3314.83393345762,3269.06371391811
1676.93978886731,2.75854216119882e-05,1686.09457952149,2.22475041996225e-05,3314.83393345762,3269.06371391811
1692.81714035711,2.85896548493464e-05,1701.92994495038,2.27621811743302e-05,3314.83393345762,3269.06371391811
1708.6944918469,2.93352223134781e-05,1717.76531037926,2.3059999810769e-05,3314.83393345762,3269.06371391811
1724.5718433367,2.99324778690359e-05,1733.60067580815,2.3469869802989e-05,3314.83393345762,3269.06371391811
1740.4491948265,3.06379263754493e-05,1749.43604123704,2.42346815186176e-05,3314.83393345762,3269.06371391811
1756.32654631629,3.15711526061861e-05,1765.27140666592,2.52838845838783e-05,3314.83393345762,3269.06371391811
1772.20389780609,3.26160112150768e-05,1781.10677209481,2.6381757435567e-05,3314.83393345762,3269.06371391811
1788.08124929588,3.3617138744086e-05,1796.9421375237,2.74046934755134e-05,3314.83393345762,3269.06371391811
1803.95860078568,3.46085545912436e-05,1812.77750295258,2.8394669663623e-05,3314.83393345762,3269.06371391811
1819.83595227548,3.57944482528183e-05,1828.61286838147,2.93743756124902e-05,3314.83393345762,3269.06371391811
1835.71330376527,3.73236844453224e-05,1844.44823381036,3.02884524244788e-05,3314.83393345762,3269.06371391811
1851.59065525507,3.91418981669048e-05,1860.28359923924,3.1143281532804e-05,3314.83393345762,3269.06371391811
1867.46800674486,4.10771548191215e-05,1876.11896466813,3.20716448237179e-05,3314.83393345762,3269.06371391811
1883.34535823466,4.30077404660248e-05,1891.95433009701,3.31700503097473e-05,3314.83393345762,3269.06371391811
1899.22270972446,4.48904351239205e-05,1907.7896955259,3.43624251613332e-05,3314.83393345762,3269.06371391811
1915.10006121425,4.66598440243645e-05,1923.62506095479,3.54622660257493e-05,3314.83393345762,3269.06371391811
1930.97741270405,4.81982913769792e-05,1939.46042638367,3.63227079135557e-05,3314.83393345762,3269.06371391811
1946.85476419385,4.94960736833975e-05,1955.29579181256,3.7022503305332e-05,3314.83393345762,3269.06371391811
1962.73211568364,5.0824286039147e-05,1971.13115724145,3.79191706627796e-05,3314.83393345762,3269.06371391811
1978.60946717344,5.2616786857672e-05,1986.96652267033,3.94100348710299e-05,3314.83393345762,3269.06371391811
1994.48681866323,5.51118197645669e-05,2002.80188809922,4.15720840722702e-05,3314.83393345762,3269.06371391811
