"x","y"
6278.35055389857,6.90458583502366e-08
6294.18591932746,5.15031438191155e-08
6310.02128475635,3.94830677577182e-08
6325.85665018523,3.45434117444269e-08
6341.69201561412,3.11461441761807e-08
6357.52738104301,2.68995018071178e-08
6373.36274647189,2.52747133309188e-08
6389.19811190078,2.94434811163139e-08
6405.03347732967,3.79790152873026e-08
6420.86884275855,4.68987178448366e-08
6436.70420818744,5.26345488411074e-08
6452.53957361633,5.26022990510906e-08
6468.37493904521,4.6155832138953e-08
6484.2103044741,3.65025444774861e-08
6500.04566990299,2.99332964263065e-08
6515.88103533187,3.12774795206719e-08
6531.71640076076,3.90701873615425e-08
6547.55176618964,4.55346131317176e-08
6563.38713161853,4.32962493834839e-08
6579.22249704742,3.23449635119027e-08
6595.0578624763,1.92941949360432e-08
6610.89322790519,1.11208683110279e-08
6626.72859333408,1.05813042633446e-08
6642.56395876296,1.55239680639466e-08
6658.39932419185,2.07489082325606e-08
6674.23468962074,2.2122017353135e-08
6690.07005504962,2.04492875774922e-08
6705.90542047851,1.99014680984311e-08
6721.7407859074,2.32865935544161e-08
6737.57615133628,3.09520559709912e-08
6753.41151676517,4.14599834694164e-08
6769.24688219406,5.04266335983153e-08
6785.08224762294,5.2134369133794e-08
6800.91761305183,4.54747092110067e-08
6816.75297848071,3.57192492017474e-08
6832.5883439096,2.86291968833471e-08
6848.42370933849,2.52016758904446e-08
6864.25907476737,2.42034435861443e-08
6880.09444019626,2.58167759745091e-08
6895.92980562515,2.93780084203764e-08
6911.76517105403,3.07518250868479e-08
6927.60053648292,2.62113578309362e-08
6943.43590191181,1.72393438895483e-08
6959.27126734069,8.582048179676e-09
6975.10663276958,3.20541892918564e-09
6990.94199819847,9.28284053501535e-10
7006.77736362735,4.47398452376933e-10
7022.61272905624,1.16816078479147e-09
7038.44809448513,3.43480712123986e-09
7054.28345991401,7.53278904066659e-09
7070.1188253429,1.26567413283157e-08
7085.95419077179,1.72949731333562e-08
7101.78955620067,2.03680233874963e-08
7117.62492162956,2.12036542437834e-08
7133.46028705844,1.91048919508743e-08
7149.29565248733,1.42958895189727e-08
7165.13101791622,8.88862100592974e-09
7180.9663833451,5.8160021610081e-09
7196.80174877399,6.78100907451886e-09
7212.63711420288,1.12035652284974e-08
7228.47247963176,1.64438748040703e-08
7244.30784506065,1.93034387311644e-08
7260.14321048954,1.85803581138985e-08
7275.97857591842,1.61085330085015e-08
7291.81394134731,1.41012604988881e-08
7307.6493067762,1.23801428306973e-08
7323.48467220508,1.045641749394e-08
7339.32003763397,1.06901159700316e-08
7355.15540306286,1.60291841686267e-08
7370.99076849174,2.51890155538841e-08
7386.82613392063,3.23428789000835e-08
7402.66149934951,3.25412945899215e-08
7418.4968647784,2.64194315195368e-08
7434.33223020729,1.80061121953817e-08
7450.16759563618,1.02871181710469e-08
7466.00296106506,4.75453562195594e-09
7481.83832649395,1.7106144665111e-09
7497.67369192283,4.81217957743103e-10
7513.50905735172,2.260905261236e-10
7529.34442278061,7.73977566110274e-10
7545.17978820949,3.00524502979445e-09
7561.01515363838,8.16088451534472e-09
7576.85051906727,1.5344284561714e-08
7592.68588449615,2.01612664022801e-08
7608.52124992504,1.87123255916289e-08
7624.35661535393,1.23757303184565e-08
7640.19198078281,5.86930400684148e-09
7656.0273462117,2.11387508696275e-09
7671.86271164059,1.12984198551501e-09
7687.69807706947,2.18884060644132e-09
7703.53344249836,4.8359793040452e-09
7719.36880792725,8.01582743578271e-09
7735.20417335613,9.73555110661036e-09
7751.03953878502,8.65945032078887e-09
7766.87490421391,5.60913951765691e-09
7782.71026964279,2.61692312539379e-09
7798.54563507168,8.67130767093958e-10
7814.38100050056,2.01179586463295e-10
7830.21636592945,3.22749612433472e-11
7846.05173135834,3.55545796264206e-12
7861.88709678722,4.67627428915728e-13
7877.72246221611,2.7525657128034e-12
7893.557827645,2.58242005094957e-11
7909.39319307388,1.72983799775129e-10
7925.22855850277,8.36905234130289e-10
7941.06392393166,2.95606300217026e-09
7956.89928936054,7.64138549851323e-09
7972.73465478943,1.43886710029302e-08
7988.57002021832,1.95767623841289e-08
8004.4053856472,1.90891154159284e-08
8020.24075107609,1.33156421950246e-08
8036.07611650498,7.03961135754532e-09
8051.91148193386,4.50381200117437e-09
8067.74684736275,6.49707296165376e-09
8083.58221279163,1.14140835349793e-08
8099.41757822052,1.64089011264017e-08
8115.25294364941,1.92227061258578e-08
8131.08830907829,1.96484955078258e-08
8146.92367450718,1.84335862234625e-08
8162.75903993607,1.56026573535925e-08
8178.59440536495,1.11066997775864e-08
8194.42977079384,6.21354633885359e-09
8210.26513622273,2.619356974993e-09
8226.10050165161,8.11510750050892e-10
8241.9358670805,1.81185957974102e-10
