"x1","y1","x0","y0","estimate0","estimate1"
115.491115596648,1.48310606023167e-08,153.427665593949,7.9216507173509e-09,3328.09959383088,3110.62085829295
131.39134606398,4.93097544217792e-08,169.249866511389,3.77693822046144e-08,3328.09959383088,3110.62085829295
147.291576531312,1.43817075970429e-07,185.07206742883,1.33384966547708e-07,3328.09959383088,3110.62085829295
163.191806998644,3.5732197537555e-07,200.89426834627,3.51506033643627e-07,3328.09959383088,3110.62085829295
179.092037465976,7.62132068280931e-07,216.716469263711,6.87660605507863e-07,3328.09959383088,3110.62085829295
194.992267933308,1.40941014120508e-06,232.538670181151,1.04192496117211e-06,3328.09959383088,3110.62085829295
210.89249840064,2.28859982614208e-06,248.360871098592,1.30791218690861e-06,3328.09959383088,3110.62085829295
226.792728867972,3.31468664561571e-06,264.183072016032,1.47409671023559e-06,3328.09959383088,3110.62085829295
242.692959335304,4.36271277755732e-06,280.005272933473,1.60207773974314e-06,3328.09959383088,3110.62085829295
258.593189802636,5.32635274245565e-06,295.827473850913,1.75637548914703e-06,3328.09959383088,3110.62085829295
274.493420269969,6.1534119028569e-06,311.649674768354,1.96266745387583e-06,3328.09959383088,3110.62085829295
290.393650737301,6.83622242701172e-06,327.471875685794,2.18397662321237e-06,3328.09959383088,3110.62085829295
306.293881204633,7.38186001457666e-06,343.294076603235,2.35533000515615e-06,3328.09959383088,3110.62085829295
322.194111671965,7.80257231365445e-06,359.116277520675,2.46537481837868e-06,3328.09959383088,3110.62085829295
338.094342139297,8.13498431332722e-06,374.938478438116,2.57534329768532e-06,3328.09959383088,3110.62085829295
353.994572606629,8.45733187940497e-06,390.760679355556,2.74068521465391e-06,3328.09959383088,3110.62085829295
369.894803073961,8.87390378566306e-06,406.582880272997,2.94789731651401e-06,3328.09959383088,3110.62085829295
385.795033541293,9.47203500933706e-06,422.405081190437,3.14458881289053e-06,3328.09959383088,3110.62085829295
401.695264008625,1.02838660750375e-05,438.227282107878,3.31723316754412e-06,3328.09959383088,3110.62085829295
417.595494475957,1.12757674863995e-05,454.049483025318,3.52612235110259e-06,3328.09959383088,3110.62085829295
433.49572494329,1.23644903660948e-05,469.871683942759,3.84294051060734e-06,3328.09959383088,3110.62085829295
449.395955410622,1.34499691655782e-05,485.693884860199,4.25603822974413e-06,3328.09959383088,3110.62085829295
465.296185877954,1.44541472873009e-05,501.51608577764,4.65716940530686e-06,3328.09959383088,3110.62085829295
481.196416345286,1.53470874320708e-05,517.33828669508,4.93764960821883e-06,3328.09959383088,3110.62085829295
497.096646812618,1.61418295167287e-05,533.160487612521,5.08424770571681e-06,3328.09959383088,3110.62085829295
512.99687727995,1.68657581092712e-05,548.982688529961,5.17249951963604e-06,3328.09959383088,3110.62085829295
528.897107747282,1.75384187723339e-05,564.804889447402,5.29838227698392e-06,3328.09959383088,3110.62085829295
544.797338214614,1.81686038773302e-05,580.627090364843,5.50578873410501e-06,3328.09959383088,3110.62085829295
560.697568681946,1.8755730101387e-05,596.449291282283,5.74800563555625e-06,3328.09959383088,3110.62085829295
576.597799149279,1.9286266619767e-05,612.271492199724,5.93382610785804e-06,3328.09959383088,3110.62085829295
592.498029616611,1.97336545686655e-05,628.093693117164,6.00980400890363e-06,3328.09959383088,3110.62085829295
608.398260083943,2.0080221825252e-05,643.915894034605,6.0060737737378e-06,3328.09959383088,3110.62085829295
624.298490551275,2.03189175995467e-05,659.738094952045,6.02667238117057e-06,3328.09959383088,3110.62085829295
640.198721018607,2.04572974082532e-05,675.560295869486,6.16155019688972e-06,3328.09959383088,3110.62085829295
656.098951485939,2.05218084961186e-05,691.382496786926,6.39212123983611e-06,3328.09959383088,3110.62085829295
671.999181953271,2.05592236993243e-05,707.204697704367,6.60313861305134e-06,3328.09959383088,3110.62085829295
687.899412420603,2.06185652077184e-05,723.026898621807,6.70062881162903e-06,3328.09959383088,3110.62085829295
703.799642887935,2.07165654121038e-05,738.849099539248,6.69230457228158e-06,3328.09959383088,3110.62085829295
719.699873355268,2.08213335543185e-05,754.671300456688,6.65906724082522e-06,3328.09959383088,3110.62085829295
735.6001038226,2.08821407636987e-05,770.493501374129,6.68567432405379e-06,3328.09959383088,3110.62085829295
751.500334289932,2.08812141435115e-05,786.315702291569,6.78786816349685e-06,3328.09959383088,3110.62085829295
767.400564757264,2.08497909715267e-05,802.13790320901,6.91066294257957e-06,3328.09959383088,3110.62085829295
783.300795224596,2.0828085434264e-05,817.96010412645,7.01315849106137e-06,3328.09959383088,3110.62085829295
799.201025691928,2.08154446900971e-05,833.782305043891,7.11430071443803e-06,3328.09959383088,3110.62085829295
815.10125615926,2.07675438689167e-05,849.604505961331,7.21713966125457e-06,3328.09959383088,3110.62085829295
